date,time,SP(s),SFR(ml/s),T(C),RH(%),PM_A(ug/m^3),PM_B(ug/m^3),PM_C(ug/m^3)
2025-01-14,06:45:55,4.99,5.53,39.73,50.7,0,2.38,127.36
2025-01-14,06:46:05,4.99,5.53,39.73,50.77,0.02,1.32,55.04
2025-01-14,06:46:15,4.99,5.53,39.72,50.65,0.02,0.64,5.74
2025-01-14,06:46:25,4.99,5.53,39.76,50.7,0.03,0.53,8
2025-01-14,06:46:35,4.99,5.53,39.75,50.52,0,0.63,14.34
2025-01-14,06:46:45,4.99,5.53,39.75,50.64,0.01,0.62,13.48
2025-01-14,06:46:55,4.99,5.53,39.76,50.9,0.02,1.36,5.95
2025-01-14,06:47:05,4.99,5.53,39.76,51.16,0,3.11,84.93
2025-01-14,06:47:15,4.99,5.53,39.79,51.2,0.11,4.36,209.33
2025-01-14,06:47:25,4.99,5.53,39.82,51.14,0.01,1.78,98.26
2025-01-14,06:47:35,4.99,5.53,39.82,50.79,0.02,1.23,5.38
2025-01-14,06:47:45,4.99,5.53,39.8,50.55,0,0,0.01
2025-01-14,06:47:55,4.99,5.53,39.82,50.35,0,3.26,42.66
2025-01-14,06:48:05,4.99,5.53,39.85,50.46,0,1.57,25.25
2025-01-14,06:48:15,4.99,5.53,39.85,50.62,0.01,0.87,7.63
2025-01-14,06:48:25,4.99,5.53,39.85,50.61,0,1.86,178.35
2025-01-14,06:48:35,4.99,5.53,39.86,50.8,0,2.29,122.7
2025-01-14,06:48:45,4.99,5.53,39.87,50.66,0,0.85,14.04
2025-01-14,06:48:55,4.99,5.53,39.87,50.41,0.03,1.71,21.01
2025-01-14,06:49:05,4.99,5.53,39.9,50.55,0.03,2.34,66.16
2025-01-14,06:49:15,4.99,5.53,39.9,50.86,0.01,1.85,84.63
2025-01-14,06:49:25,4.99,5.53,39.9,50.57,0,3.22,464.59
2025-01-14,06:49:35,4.99,5.53,39.9,50.52,0,2.1,208.14
2025-01-14,06:49:45,4.99,5.53,39.92,50.41,0,3.15,277.29
2025-01-14,06:49:55,4.99,5.53,39.93,50.12,0.01,1.35,90.76
2025-01-14,06:50:05,4.99,5.53,39.95,50.05,0.04,1.46,25.76
2025-01-14,06:50:15,4.99,5.53,39.93,49.94,0.04,1.49,37.35
2025-01-14,06:50:25,4.99,5.53,39.97,49.99,0,3.48,115.32
2025-01-14,06:50:35,4.99,5.53,39.96,50.02,0,3.22,95.18
2025-01-14,06:50:45,4.99,5.53,39.97,50,0.01,2,144.95
2025-01-14,06:50:55,4.99,5.53,39.96,49.83,0,2.95,245.83
2025-01-14,06:51:05,4.99,5.53,39.99,49.7,0,2.93,202.38
2025-01-14,06:51:15,4.99,5.53,39.99,49.77,0,2.12,170.87
2025-01-14,06:51:25,4.99,5.53,40,49.77,0.01,2.96,129.74
2025-01-14,06:51:35,4.99,5.53,40.02,49.58,0.01,2.21,119.14
2025-01-14,06:51:45,4.99,5.53,40.02,49.68,0.01,1.69,132.8
2025-01-14,06:51:55,4.99,5.53,40.02,49.63,0,3.03,210.51
2025-01-14,06:52:05,4.99,5.53,40.04,49.72,0,2.91,283.36
2025-01-14,06:52:15,4.99,5.53,40.04,49.56,0.05,4.35,95.65
2025-01-14,06:52:25,4.99,5.53,40.06,49.71,0.02,2.04,71.95
2025-01-14,06:52:35,4.99,5.53,40.07,49.79,0,0.98,31.85
2025-01-14,06:52:45,4.99,5.53,40.09,49.81,0,0.65,12.1
2025-01-14,06:52:55,4.99,5.53,40.07,49.64,0.01,2.86,43.75
2025-01-14,06:53:05,4.99,5.53,40.1,50.01,0,1.22,5.38
2025-01-14,06:53:16,4.99,5.53,40.11,50.18,0,1.4,132.85
2025-01-14,06:53:26,4.99,5.53,40.1,50.35,0,2.36,185.21
2025-01-14,06:53:36,4.99,5.53,40.11,50.16,0,2.87,220.87
2025-01-14,06:53:46,4.99,5.53,40.13,50.04,0,2.48,105.07
2025-01-14,06:53:56,4.99,5.53,40.16,49.9,0.01,1.32,88.49
2025-01-14,06:54:06,4.99,5.53,40.16,49.81,0,3.3,288.4
2025-01-14,06:54:16,4.99,5.53,40.17,49.78,0.09,1.91,24.9
2025-01-14,06:54:26,4.99,5.53,40.19,49.46,0.01,1.03,10.21
2025-01-14,06:54:36,4.99,5.53,40.21,49.45,0.02,1.5,56.75
2025-01-14,06:54:46,4.99,5.53,40.19,49.75,0,1.88,155.28
2025-01-14,06:54:56,4.99,5.53,40.21,50.02,0.02,2.76,102.44
2025-01-14,06:55:06,4.99,5.53,40.23,49.73,0,0.16,2.65
2025-01-14,06:55:16,4.99,5.53,40.24,49.38,0.03,2.68,67.81
2025-01-14,06:55:26,4.99,5.53,40.23,49.38,0,1.75,13.23
2025-01-14,06:55:36,4.99,5.53,40.24,49.58,0,2.75,37.31
2025-01-14,06:55:46,4.99,5.53,40.29,49.69,0.01,1.6,16.67
2025-01-14,06:55:56,4.99,5.53,40.29,49.75,0.03,1.91,32.62
2025-01-14,06:56:06,4.99,5.53,40.3,49.75,0,3,41.21
2025-01-14,06:56:16,4.99,5.53,40.33,50.02,0,1.6,16.64
2025-01-14,06:56:26,4.99,5.53,40.3,49.84,0,3.09,222.01
2025-01-14,06:56:36,4.99,5.53,40.34,49.56,0,2.73,90.8
2025-01-14,06:56:46,4.99,5.53,40.34,49.77,0,2.31,101.39
2025-01-14,06:56:56,4.99,5.53,40.36,49.41,0.1,4.18,73.22
2025-01-14,06:57:06,4.99,5.53,40.39,49.33,0,1.32,23.93
2025-01-14,06:57:16,4.99,5.53,40.39,49.61,0,4.13,54.22
2025-01-14,06:57:26,4.99,5.53,40.42,49.63,0.01,3.74,48.52
