date,time,SP(s),SFR(ml/s),T(C),RH(%),PM_A(ug/m^3),PM_B(ug/m^3),PM_C(ug/m^3)
2025-01-07,07:27:47,4.99,11.99,34.84,56.19,0.05,0.38,2.5
2025-01-07,07:27:57,4.99,11.99,34.87,56.73,0,0.65,42.53
2025-01-07,07:28:07,4.99,11.99,34.89,57.26,0,0,5.01
2025-01-07,07:28:17,4.99,11.99,34.91,57.02,0,0.21,22.33
2025-01-07,07:28:27,4.99,11.99,34.93,56.86,0,0.24,39.32
2025-01-07,07:28:37,4.99,11.99,34.94,57.02,0.02,0.77,79.43
2025-01-07,07:28:47,4.99,11.99,35,56.96,0.03,0.98,48.73
2025-01-07,07:28:57,4.99,11.99,35,56.41,0,0.38,43.47
2025-01-07,07:29:07,4.99,11.99,35,55.75,0,0.06,10.83
2025-01-07,07:29:17,4.99,11.99,35.03,56.07,0,0.47,52.49
2025-01-07,07:29:27,4.99,11.99,35.03,56.63,0,0.32,41.82
2025-01-07,07:29:37,4.99,11.99,35.06,56.62,0.03,0.22,10.37
2025-01-07,07:29:47,4.99,11.99,35.1,56.4,0.03,0.3,115.83
2025-01-07,07:29:57,4.99,11.99,35.07,56.57,0,0.76,19.26
2025-01-07,07:30:07,4.99,11.99,35.13,56.56,0,0.39,37.19
2025-01-07,07:30:17,4.99,11.99,35.14,55.98,0,0.38,87.37
2025-01-07,07:30:27,4.99,11.99,35.14,55.68,0.03,0.33,18.45
2025-01-07,07:30:37,4.99,11.99,35.16,55.65,0,0.39,7.13
2025-01-07,07:30:47,4.99,11.99,35.16,56.3,0,0.02,0
2025-01-07,07:30:57,4.99,11.99,35.18,55.41,0,0.17,9.2
2025-01-07,07:31:07,4.99,11.99,35.2,55.37,0.01,0.12,3.43
2025-01-07,07:31:17,4.99,11.99,35.18,55.51,0.01,0.01,5.01
2025-01-07,07:31:27,5,11.99,35.23,55.49,0,0.03,0.07
2025-01-07,07:31:37,4.99,11.99,35.23,56.24,0.02,0.09,1.21
2025-01-07,07:31:47,4.99,11.99,35.27,56.49,0,0.35,30.88
2025-01-07,07:31:57,4.99,11.99,35.26,56.24,0,0.26,32.2
2025-01-07,07:32:07,4.99,11.99,35.3,55.96,0,0.6,75.3
2025-01-07,07:32:17,4.99,11.99,35.31,56.05,0,0.59,109.33
2025-01-07,07:32:27,4.99,11.99,35.33,55.95,0,0.44,125.78
2025-01-07,07:32:37,4.99,11.99,35.34,55.73,0,0.53,90.24
2025-01-07,07:32:47,4.99,11.99,35.33,55.83,0,0.66,112.26
2025-01-07,07:32:57,4.99,11.99,35.37,55.76,0.04,1.17,59.18
2025-01-07,07:33:07,4.99,11.99,35.38,55.42,0,0.55,189.32
2025-01-07,07:33:17,4.99,11.99,35.41,55.58,0.04,1.79,306.26
2025-01-07,07:33:27,4.99,11.19,35.42,55.43,0.07,2.15,321.53
2025-01-07,07:33:37,4.99,11.35,35.44,55.33,0.02,1,174.26
2025-01-07,07:33:47,4.99,11.5,35.45,55.34,0,0.2,226.78
2025-01-07,07:33:57,4.99,11.5,35.51,55.44,0.04,0.7,191.93
2025-01-07,07:34:07,4.99,11.5,35.54,55.76,0,1.36,227.62
2025-01-07,07:34:17,4.99,11.5,35.57,55.82,0.04,0.62,63.55
2025-01-07,07:34:27,4.99,11.5,35.6,55.59,0,1.03,135.43
2025-01-07,07:34:37,4.99,11.5,35.6,55.33,0,1.4,250.73
2025-01-07,07:34:47,4.99,11.46,35.67,55.17,0,0.9,274.57
2025-01-07,07:34:57,4.99,11.46,35.68,54.98,0,0.76,250.02
2025-01-07,07:35:07,4.99,11.46,35.72,55.24,0,1.26,208.43
2025-01-07,07:35:18,4.99,11.46,35.8,55.4,0,0.98,140.96
2025-01-07,07:35:28,4.99,11.46,35.82,55.12,0,0.35,80.11
2025-01-07,07:35:38,4.99,11.46,35.88,54.95,0.03,0.61,201.79
2025-01-07,07:35:48,4.99,11.46,35.91,54.56,0,0.84,82.79
2025-01-07,07:35:58,4.99,11.46,35.95,54.63,0.03,0.56,96.89
2025-01-07,07:36:08,4.99,11.46,36.01,54.22,0,0.83,11.45
2025-01-07,07:36:18,4.99,11.46,36.08,53.86,0.01,1.38,55.7
2025-01-07,07:36:28,4.99,11.46,36.11,53.58,0.02,0.55,162.06
2025-01-07,07:36:38,4.99,11.46,36.18,53.3,0.05,0.56,179.93
2025-01-07,07:36:48,4.99,11.46,36.25,52.87,0,0.55,160.47
2025-01-07,07:36:58,4.99,11.46,36.26,52.94,0.05,0.81,160.14
2025-01-07,07:37:08,4.99,11.46,36.32,53.07,0.01,0.41,146.13
2025-01-07,07:37:18,4.99,11.46,36.38,53.07,0.04,0.47,140.09
2025-01-07,07:37:28,4.99,11.46,36.43,53.28,0,0.85,25.72
2025-01-07,07:37:38,4.99,11.46,36.5,53.21,0,1.22,61.95
2025-01-07,07:37:48,4.99,11.46,36.53,53.04,0.03,1.15,165.62
2025-01-07,07:37:58,4.99,11.46,36.58,53.04,0,1.1,306.83
2025-01-07,07:38:08,4.99,11.46,36.65,53.14,0.07,1.28,19.57
2025-01-07,07:38:18,4.99,11.46,36.73,53.27,0.02,1.26,34.57
2025-01-07,07:38:28,4.99,11.46,36.79,53.09,0,1.15,55.09
2025-01-07,07:38:38,4.99,11.46,36.83,52.71,0,2.01,101.17
2025-01-07,07:38:48,4.99,11.46,36.89,52.29,0.01,1.02,63.99
2025-01-07,07:38:58,4.99,11.46,36.94,52.17,0,1.13,56.85
2025-01-07,07:39:08,4.99,11.46,37.02,51.98,0.01,1.36,103.31
2025-01-07,07:39:18,4.99,11.46,37.09,51.87,0,0.88,161.99
2025-01-07,07:39:28,4.99,11.46,37.16,52.17,0.02,1.23,194.28
2025-01-07,07:39:38,4.99,11.46,37.22,52.39,0.01,1.17,207.08
2025-01-07,07:39:48,4.99,11.46,37.26,52.16,0.04,0.62,258.07
2025-01-07,07:39:58,4.99,11.46,37.3,51.8,0,0.86,87.41
2025-01-07,07:40:08,4.99,11.46,37.38,51.54,0,0.17,86.07
2025-01-07,07:40:18,4.99,11.46,37.46,51.52,0,0.63,30.27
2025-01-07,07:40:28,4.99,11.46,37.52,51.06,0.01,0.52,49.25
2025-01-07,07:40:38,4.99,11.46,37.59,50.61,0,1.01,130.99
2025-01-07,07:40:48,4.99,11.46,37.63,50.75,0,1.55,94.87
2025-01-07,07:40:58,4.99,11.46,37.68,50.71,0.04,1.26,75.13
2025-01-07,07:41:08,4.99,11.46,37.76,50.7,0,0.87,174.56
2025-01-07,07:41:18,4.99,11.46,37.8,50.74,0.01,1.16,137.18
2025-01-07,07:41:28,4.99,11.46,37.84,50.92,0.03,0.65,103.28
2025-01-07,07:41:38,4.99,11.46,37.9,50.51,0.05,0.46,235.51
2025-01-07,07:41:48,4.99,11.46,37.97,50.35,0,0.29,249.5
2025-01-07,07:41:58,4.99,11.46,38,50.17,0.01,0.6,177.36
2025-01-07,07:42:08,4.99,11.46,38.04,50.02,0,0.94,108.36
2025-01-07,07:42:18,4.99,11.18,38.11,49.85,0,1.23,45.05
2025-01-07,07:42:28,4.99,11.18,38.17,49.74,0,0.99,47.62
2025-01-07,07:42:38,4.99,11.18,38.23,49.86,0,1.08,21.57
2025-01-07,07:42:48,4.99,11.18,38.27,49.88,0.01,0.68,29.99
2025-01-07,07:42:58,4.99,11.18,38.3,49.83,0.01,0.62,62.61
2025-01-07,07:43:08,4.99,11.18,38.35,50.2,0,1.06,98.78
2025-01-07,07:43:18,4.99,11.18,38.39,50.05,0.04,0.89,144.71
2025-01-07,07:43:28,4.99,11.18,38.45,49.83,0,0.67,207.85
2025-01-07,07:43:38,4.99,11.18,38.48,49.97,0.01,0.85,327.96
2025-01-07,07:43:48,4.99,11.18,38.53,50.1,0.01,1.06,202.51
2025-01-07,07:43:58,4.99,11.18,38.57,50.17,0,0.55,225.76
2025-01-07,07:44:08,4.99,10.69,38.58,50.1,0.02,0.76,276.77
2025-01-07,07:44:18,4.99,10.69,38.65,49.79,0,1.03,178.44
2025-01-07,07:44:28,4.99,10.69,38.68,49.49,0.01,0.93,108.41
2025-01-07,07:44:38,4.99,10.69,38.74,49.25,0.05,0.72,185.92
2025-01-07,07:44:48,4.99,10.69,38.75,49.29,0.02,1.37,183.75
2025-01-07,07:44:59,4.99,10.69,38.82,49.87,0,0.76,186.2
2025-01-07,07:45:09,4.99,10.69,38.85,50.05,0,0.93,15.11
2025-01-07,07:45:19,4.99,10.69,38.91,50.16,0.02,0.74,8.72
2025-01-07,07:45:29,4.99,10.69,38.95,50.01,0,0.72,163.77
2025-01-07,07:45:39,4.99,10.69,38.99,49.63,0.03,0.97,75.97
2025-01-07,07:45:49,4.99,10.69,39.04,49.33,0.03,0.98,16.86
2025-01-07,07:45:59,4.99,10.69,39.08,49.29,0.07,0.35,17.08
2025-01-07,07:46:09,4.99,10.69,39.11,49.19,0,1,10.61
2025-01-07,07:46:19,4.99,10.69,39.15,48.96,0.02,1.06,287.88
2025-01-07,07:46:29,4.99,10.69,39.21,48.5,0.01,1.23,240.65
2025-01-07,07:46:39,5,10.69,39.26,48.34,0.01,1.16,262.81
2025-01-07,07:46:49,4.99,10.69,39.29,48.11,0,0.69,400.8
2025-01-07,07:46:59,4.99,10.69,39.35,47.95,0.02,0.92,295.99
2025-01-07,07:47:09,4.99,10.69,39.42,48.01,0.04,0.8,430.76
2025-01-07,07:47:19,4.99,10.69,39.43,48.09,0.05,1.63,202.6
2025-01-07,07:47:29,4.99,10.69,39.52,48.28,0.01,1.07,291.55
2025-01-07,07:47:39,4.99,10.69,39.57,48.23,0.01,1.04,175.41
2025-01-07,07:47:49,4.99,10.69,39.63,47.85,0.04,0.43,204.72
2025-01-07,07:47:59,4.99,10.69,39.67,47.62,0.03,0.36,267.68
2025-01-07,07:48:09,4.99,10.69,39.73,47.19,0,0.54,256.54
2025-01-07,07:48:19,4.99,10.69,39.8,46.96,0.02,1.24,150.84
2025-01-07,07:48:29,4.99,10.69,39.86,46.99,0.01,1.04,160.36
2025-01-07,07:48:39,4.99,10.69,39.92,46.83,0,1.01,196.53
2025-01-07,07:48:49,4.99,10.69,39.97,46.58,0,0.82,192.12
2025-01-07,07:48:59,4.99,10.69,40,46.32,0,1.45,161.43
2025-01-07,07:49:09,4.99,10.69,40.04,46.27,0,0.81,243.45
2025-01-07,07:49:19,4.99,10.69,40.1,46.31,0,0.65,248.67
2025-01-07,07:49:29,4.99,10.69,40.19,46.04,0.05,0.96,201.95
2025-01-07,07:49:39,4.99,10.69,40.23,45.76,0,1.18,222.25
2025-01-07,07:49:49,4.99,10.69,40.29,45.42,0.06,1.12,219.55
2025-01-07,07:49:59,4.99,10.69,40.33,45.62,0.02,0.53,244.89
2025-01-07,07:50:09,4.99,10.69,40.39,45.52,0,1.18,52.84
2025-01-07,07:50:19,4.99,10.69,40.47,45.26,0,0.44,56.66
2025-01-07,07:50:29,4.99,10.69,40.54,44.85,0.02,0.31,37.65
2025-01-07,07:50:39,4.99,10.69,40.6,44.83,0.03,1.13,148.27
2025-01-07,07:50:49,4.99,10.69,40.65,44.79,0,0.88,106.86
2025-01-07,07:50:59,4.99,10.69,40.76,44.86,0,0.69,169.82
2025-01-07,07:51:09,4.99,10.69,40.83,45.03,0,0.92,257.26
2025-01-07,07:51:19,4.99,10.69,40.93,45.01,0.01,0.53,136.25
2025-01-07,07:51:29,4.99,10.69,41.01,45.01,0,0.73,179.39
